dataset,method,experiment,gate_type,feature,unit,mu,sigma,count,b_z_median,b_z_q1,b_z_q3,b_raw_median,b_raw_q1,b_raw_q3,n_dynamic
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,cp,,3.155115511551155,0.9573574241014503,19,-0.36024345688446946,-1.1665430154758762,-0.36024345688446946,2.8102337636188377,2.038316895151632,2.8102337636188377,10
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,oldpeak,,1.0390059405940595,1.1565388075192478,7,0.7076857223574261,0.22035024271422593,0.7076857223574261,1.8574719420277144,1.293849547539347,1.8574719420277144,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,slope,,1.6006600660066006,0.6152084301256652,1,-9.219089439987727,-9.219089439987727,-9.219089439987727,-4.071001475556346,-4.071001475556346,-4.071001475556346,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,trestbps,,131.61578877887789,17.4785613823046,3,0.7076857223574261,-0.12664700388568317,0.7076857223574261,143.98511711648274,129.402181347577,143.98511711648274,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,unknown,,,,14,-0.788412190780132,-1.157899747026474,0.4618201160415666,,,,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,zero,,,,1,0.7076857223574261,0.7076857223574261,0.7076857223574261,,,,0
