phase,duration_s,method,seed,split
fit,18.202579498291016,lgo,1,0
fit,22.586445808410645,lgo,1,0
fit,12.221777200698853,lgo,1,0
fit,10.692486763000488,pysr,1,0
fit,0.3515286445617676,operon,1,0
fit,10.873901605606079,lgo,2,0
fit,36.62452697753906,lgo,2,0
fit,12.742109775543213,lgo,2,0
fit,4.492716073989868,pysr,2,0
fit,0.29711270332336426,operon,2,0
fit,14.262545108795166,lgo,3,0
fit,20.29099178314209,lgo,3,0
fit,12.255508184432983,lgo,3,0
fit,4.837107181549072,pysr,3,0
fit,0.3038356304168701,operon,3,0
fit,10.819650650024414,lgo,5,0
fit,25.64335823059082,lgo,5,0
fit,13.79718828201294,lgo,5,0
fit,4.4487223625183105,pysr,5,0
fit,0.28052210807800293,operon,5,0
fit,15.097111940383911,lgo,8,0
fit,17.703880071640015,lgo,8,0
fit,12.425737619400024,lgo,8,0
fit,4.403585433959961,pysr,8,0
fit,0.28914809226989746,operon,8,0
fit,13.458304166793823,lgo,13,0
fit,31.635353803634644,lgo,13,0
fit,12.41694712638855,lgo,13,0
fit,4.918666839599609,pysr,13,0
fit,0.322460412979126,operon,13,0
fit,11.803374528884888,lgo,21,0
fit,30.18249011039734,lgo,21,0
fit,14.539529800415039,lgo,21,0
fit,4.165614604949951,pysr,21,0
fit,0.3316800594329834,operon,21,0
fit,10.350507259368896,lgo,34,0
fit,21.001155376434326,lgo,34,0
fit,12.05329442024231,lgo,34,0
fit,4.577525854110718,pysr,34,0
fit,0.28469085693359375,operon,34,0
fit,10.845875978469849,lgo,55,0
fit,19.637198448181152,lgo,55,0
fit,11.426255464553833,lgo,55,0
fit,4.804664373397827,pysr,55,0
fit,0.27754998207092285,operon,55,0
fit,18.443437337875366,lgo,89,0
fit,35.387394428253174,lgo,89,0
fit,12.469543695449829,lgo,89,0
fit,5.011826515197754,pysr,89,0
fit,0.28215551376342773,operon,89,0
fit,151.77133679389954,pstree,1,0
fit,154.34602046012878,pstree,2,0
fit,151.77443051338196,pstree,3,0
fit,154.8828535079956,pstree,5,0
fit,175.06124806404114,pstree,8,0
fit,152.3589301109314,pstree,13,0
fit,33.72074055671692,rils_rols,1,0
fit,37.43525266647339,rils_rols,2,0
fit,47.846802711486816,rils_rols,3,0
fit,39.08179020881653,rils_rols,5,0
fit,43.045188188552856,rils_rols,8,0
fit,48.759660482406616,rils_rols,13,0
fit,43.27236270904541,rils_rols,21,0
fit,43.932483434677124,rils_rols,34,0
fit,44.30415153503418,rils_rols,55,0
fit,46.74283146858215,rils_rols,89,0
