dataset,method,experiment,AUPRC_median,AUPRC_IQR,AUPRC_mean,AUPRC_std,AUPRC_n,AUROC_median,AUROC_IQR,AUROC_mean,AUROC_std,AUROC_n,Brier_median,Brier_IQR,Brier_mean,Brier_std,Brier_n
UCI_CTG_NSPbin,lgo,base,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,10,0.2107957086480757,0.0,0.2107957086480757,0.0,10
UCI_CTG_NSPbin,lgo,lgo_hard,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,10,0.2107957086480757,0.0,0.2107957086480757,0.0,10
UCI_CTG_NSPbin,lgo,lgo_soft,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,10,0.2107957086480757,0.0012136330775848747,0.21176609699826726,0.002305692045684041,10
UCI_CTG_NSPbin,operon,base,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,10,0.21079712603042944,8.533705169455619e-07,0.21081338034635863,5.8484471923856504e-05,10
UCI_CTG_NSPbin,pstree,base,0.5198185013452158,0.03739027769481429,0.5261774968410562,0.03910487689095925,5,0.7587157139195078,0.018392719815432,0.7658869520635735,0.01597997365538551,5,0.3884264975196214,0.012214321687800955,0.3856546290679367,0.020675892562997775,5
UCI_CTG_NSPbin,pysr,base,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,10,0.21079570894783667,2.0973960346282183e-09,0.21079569585435626,4.227690910741507e-08,10
UCI_CTG_NSPbin,rils_rols,base,0.22460763988778032,0.13198649661084919,0.2877945190217487,0.11636455090230066,10,0.5,0.054224878236349694,0.5171542553191489,0.1418410230694604,10,0.2996308382560236,0.1041132281633721,0.33340328420512944,0.1731794614307806,10
