dataset,method,experiment,seed,expr,complexity,cv_loss,test_loss,cv_r2,test_r2
UCI_HydraulicSys_fault_score,lgo,base,3,"add(log(log(0.236941496232488)), sqrt(pow(pow(div(pow(div(id(idF(PS1_std)), div(zero, 0.5577509758402248)), log(pow(0.8384194837392814, pow(0.8384194837392814, log(one))))), div(zero, one)), log(pow(0.8384194837392814, pow(0.8384194837392814, 1.2486690262670888)))), pow(sqrt(div(div(div(id(PS1_std), div(zero, 0.5577509758402248)), mul(div(0.8384194837392814, zero), pow(0.8384194837392814, mul(one, one)))), 0.3993626167541486)), log(pow(0.8384194837392814, pow(0.8384194837392814, pow(0.8384194837392814, 1.2486690262670888))))))))",52.5,0.020838859224191274,0.022005962323434845,0.2655947028250975,0.2526672533559392
UCI_HydraulicSys_fault_score,lgo,lgo_soft,3,"gate_expr(sqrt(lgo_or2(lgo_and3(sqrt(id(idF(PS3_std))), one, lgo_or2(mul(gate_expr(0.6011525427193082, as_pos(one), -1.1259915208702573), sub(-2.005775511615, zero)), id(idF(idF(idF(PS3_skew)))), 7.058307125424147, -0.9562091942838497), as_pos(mul(one, -1.5852161186180642)), -1.585821455872992), add(lgo_and3(-0.05914508510007879, id(PS3_std), pow(id(FS2_mean), id(idF(PS3_std))), 6.296598020023906, -2.0720346718252998), lgo(one, as_pos(zero), as_thr(one))), as_pos(div(div(one, -0.6198232853799627), pow(zero, zero))), as_thr(one))), as_pos(lgo_and3(lgo(lgo_and2(id(FS2_mean), mul(0.3235551980040421, zero), as_pos(zero), as_thr(zero)), 7.058307125424147, 0.9564098727707191), id(PS3_std), lgo(lgo_and3(lgo(1.2271491168749382, 6.630303111337695, 0.7625947179353673), lgo_and2(pow(pow(one, -1.293599704083348), one), one, as_pos(zero), 0.5729770254185297), id(TS3_std), as_pos(lgo(zero, 4.607092105872676, as_thr(one))), as_thr(one)), as_pos(lgo(zero, 3.84131160243799, as_thr(one))), as_thr(id(PS3_std))), as_pos(lgo(lgo_and3(log(sqrt(lgo_and3(lgo_or2(one, one, 7.729302288039223, -0.753752300838399), zero, add(one, one), as_pos(one), as_thr(0.8042951772247101)))), id(idF(PS3_std)), one, 7.811244724006926, -0.4969698948724719), 7.811244724006926, as_thr(one))), -0.44596068311496195)), -0.4227847002925169)",117.59999999999998,0.01028912685940139,0.011501612718082399,0.5992049356151199,0.6093998664040643
UCI_HydraulicSys_fault_score,lgo,lgo_hard,3,"lgo_thre(log(mul(id(FS1_std), div(div(-1.2117009420988651, id(CE_mean)), pow(div(div(-1.2117009420988651, pow(lgo_thre(one, 1.621195245282732, 0.10428212773828635), mul(id(PS2_max_diff), id(CE_mean)))), pow(lgo_thre(one, as_pos(0.09253926271443935), -0.9013957642518847), mul(id(idF(PS3_std)), id(CE_mean)))), id(idF(PS2_max_diff)))))), as_pos(add(log(pow(id(idF(PS3_skew)), lgo_thre(zero, 2.1646884281374437, as_thr(mul(sub(one, zero), pow(one, -1.967932701045378)))))), mul(id(CE_mean), id(FS1_std)))), as_thr(log(pow(lgo_thre(div(-1.2117009420988651, id(CE_mean)), as_pos(add(mul(zero, zero), lgo_thre(lgo_thre(one, 1.621195245282732, -1.2706043289251547), as_pos(0.09253926271443935), -0.749939177892132))), as_thr(one)), sub(-0.31208743883226275, mul(div(sqrt(one), sub(zero, -0.7789963698162266)), sqrt(div(zero, zero))))))))",63.0,0.009786857038774391,0.009012905061348884,0.6559785021823238,0.6939175394494326
UCI_HydraulicSys_fault_score,pysr,base,3,0.0657682375977331*PS1_std - 0.178769228567539*PS3_skew + 2.22220434582282*sin(PS3_std*SE_mean**(1/4)) - 1.94384569617462,15.5,0.003766429960809663,,0.8669290242418561,
UCI_HydraulicSys_fault_score,operon,base,3,(0.876768 + (2.393335 * (((((log(sin((((-1.794612) * PS1_std) / (sqrt(1 + (0.298810 * SE_std) ^ 2))))) * exp((((-1.351295) * PS3_std) * (((-1.490532) * PS1_std) / (sqrt(1 + (0.292891 * SE_std) ^ 2)))))) / (sqrt(1 + log(cos(cos((0.585429 * PS3_kurt)))) ^ 2))) / (sqrt(1 + ((6.283185 * PS1_std) / (sqrt(1 + (0.511297 * PS3_skew) ^ 2))) ^ 2))) / (sqrt(1 + log(cos(cos((((-1.351295) * PS3_mean) * (((-1.351295) * PS3_mean) * ((0.585429 * PS3_kurt) / (sqrt(1 + (0.292891 * SE_std) ^ 2)))))))) ^ 2))) / (sqrt(1 + sin(exp((((0.585429 * PS3_kurt) / (sqrt(1 + ((((-1.351295) * PS3_std) * (((-1.596771) * PS1_std) / (sqrt(1 + (0.298810 * SE_std) ^ 2)))) * (-1.963057)) ^ 2))) / (sqrt(1 + sin((((-1.794612) * PS1_std) / (sqrt(1 + ((-0.473634) * PS3_skew) ^ 2)))) ^ 2))))) ^ 2))))),116.25,0.18802412358356943,,-5.609990013647499,
UCI_HydraulicSys_fault_score,lgo,base,5,"add(add(-0.5983791227441358, one), pow(log(sqrt(mul(sub(sqrt(log(id(PS3_mean))), div(mul(add(0.4340008942550583, add(zero, -0.5983791227441358)), id(PS1_std)), sqrt(mul(log(one), id(PS3_mean))))), log(add(id(PS3_std), sub(0.9413323355028027, pow(zero, zero))))))), sub(add(sqrt(mul(zero, id(idF(PS3_std)))), add(one, -1.546509524724686)), sqrt(sub(-0.5983791227441358, add(div(id(idF(idF(EPS1_q50))), 0.4340008942550583), log(mul(id(PS3_std), id(PS3_std)))))))))",34.5,0.010501603080683023,0.01045018634186281,0.6339656991654354,0.6456357397904613
UCI_HydraulicSys_fault_score,lgo,lgo_soft,5,"log(add(lgo(0.6918011789871826, as_pos(div(one, add(log(zero), 0.6918011789871826))), as_thr(lgo_or2(add(lgo(one, 1.9174872980240396, as_thr(div(zero, one))), lgo(zero, 1.8693143368332692, as_thr(div(zero, one)))), id(idF(idF(PS3_mean))), 1.9174872980240396, as_thr(add(zero, -1.2525796191681107))))), lgo_or2(mul(gate_expr(log(sqrt(0.4483905484912778)), as_pos(sub(zero, one)), as_thr(div(zero, one))), id(PS3_mean)), 1.150308759919833, 7.421534723138234, -1.5806320948818728)))",42.5,0.015589176813487066,0.01557726257692471,0.4380358139638741,0.47177734936182225
UCI_HydraulicSys_fault_score,lgo,lgo_hard,5,"lgo_thre(log(mul(id(PS1_q50), div(div(-1.2117009420988651, one), pow(log(sub(lgo_thre(sqrt(-1.4688719143057298), as_pos(1.0424109541880093), as_thr(zero)), 0.25809398211801)), div(add(id(SE_mean), add(id(idF(PS3_skew)), log(id(SE_mean)))), add(lgo_thre(log(id(PS3_mean)), 5.682817370168085, as_thr(-0.7325750684182496)), lgo_thre(id(idF(PS3_skew)), as_pos(0.8841185410517928), 0.4489489895506237))))))), as_pos(mul(sub(div(add(mul(one, one), -0.15019601945755054), add(lgo_thre(log(id(SE_mean)), 0.8795844938160493, as_thr(-0.7325750684182496)), lgo_thre(0.07531768246106006, as_pos(0.8841185410517928), 0.6006159914835988))), zero), id(SE_mean))), as_thr(sqrt(mul(add(lgo_thre(log(id(SE_mean)), as_pos(0.8841185410517928), as_thr(0.25809398211801)), id(PS3_mean)), pow(log(add(-0.12047130128067622, -0.15019601945755054)), div(add(id(PS1_q50), add(id(idF(PS3_skew)), log(id(PS3_skew)))), lgo_thre(add(id(idF(PS3_skew)), -1.4688719143057298), 1.1491750732659385, as_thr(-0.7325750684182496))))))))",72.0,0.006246898021890239,0.007256944940416618,0.7592272522763486,0.7539180794422384
UCI_HydraulicSys_fault_score,pysr,base,5,((SE_mean + (PS3_skew - 1.3257915)/(PS3_std - 0.6881122) + cos(PS3_peak) - 1.1613966/(PS3_std - 1.2647884))*(-0.030597825) - 0.8681839 + 2.5784485/PS3_std)/PS3_std,21.25,0.0030025940480627126,,0.8648450790315856,
UCI_HydraulicSys_fault_score,operon,base,5,(1.008659 + ((-0.010031) * (((((exp((1.182116 * PS3_std)) + exp((1.414214 * PS3_std))) + (0.025668 * PS4_mean)) * ((exp((1.453245 * PS3_std)) / (sqrt(1 + cos((cos(((-0.858076) * SE_std)) + exp((1.190299 * PS3_mean)))) ^ 2))) / (sqrt(1 + cos(((-0.858076) * SE_std)) ^ 2)))) + (((2.449209 * VS1_mean) + exp((1.113764 * PS3_mean))) * (cos((((0.254121 * PS3_peak) + 0.348941) + exp((1.182116 * PS3_std)))) * ((((0.025668 * PS2_max_diff) + exp(((-0.112054) * CE_mean))) + (0.191031 * VS1_kurt)) + (exp((1.465625 * PS3_std)) / (sqrt(1 + cos(((-0.858076) * SE_mean)) ^ 2))))))) * ((1.182116 * PS3_std) * (0.693147 * PS3_mean))))),83.25,0.18782216271246457,,-5.67071309606425,
