dataset,method,experiment,gate_type,feature,unit,mu,sigma,count,b_z_median,b_z_q1,b_z_q3,b_raw_median,b_raw_q1,b_raw_q3,n_dynamic
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,chol,,246.12249504950498,50.88956453193508,10,-1.121553552748595,-1.121553552748595,-1.121553552748595,189.04712315088432,189.04712315088432,189.04712315088432,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,cp,,3.155115511551155,0.9573574241014503,10,-0.7045630497156801,-0.7045630497156801,-0.7045630497156801,2.4805968451582894,2.4805968451582894,2.4805968451582894,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,exang,,0.32673267326732675,0.46901858543869346,20,1.3773310870336235,1.371160759607144,1.3773310870336235,0.9727265513885748,0.9698325531473139,0.9727265513885748,9
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,oldpeak,,1.0390059405940595,1.1565388075192478,20,-0.2524315336769578,-0.7045630497156801,-0.2442681817805156,0.7470590756550559,0.22415143125376236,0.7565003089227271,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,one,,,,10,,,,,,,10
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,sqrt,,,,1,,,,,,,1
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,thalach,,149.6568316831683,22.795193482595476,10,-0.8844942880303461,-0.8844942880303461,-0.8844942880303461,129.494613253266,129.494613253266,129.494613253266,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,trestbps,,131.61578877887789,17.4785613823046,10,1.7309726405781047,1.7309726405781047,1.785610526001539,161.87070032831218,161.87070032831218,162.825691962485,0
UCI_Heart_Cleveland_num,lgo,lgo_hard,lgo_thre,zero,,,,10,0.010958653068756314,0.010958653068756314,0.010958653068756314,,,,0
