dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_CTG_NSPbin,lgo,base,55,"sqrt(sqrt(sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))))",9.0,0.0,34
UCI_CTG_NSPbin,lgo,base,56,"sqrt(sqrt(sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP)))))))",9.0,0.0,34
UCI_CTG_NSPbin,lgo,base,57,"sqrt(sqrt(sqrt(div(sqrt(id(NSP)), sqrt(id(idF(idF(idF(NSP)))))))))",9.0,0.0,34
UCI_CTG_NSPbin,lgo,base,58,"sqrt(sqrt(sqrt(div(sqrt(id(idF(idF(NSP)))), sqrt(id(idF(idF(NSP))))))))",9.0,0.0,34
UCI_CTG_NSPbin,lgo,base,59,"sqrt(sqrt(sqrt(sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(idF(idF(NSP))))))))))",10.5,0.0,34
UCI_CTG_NSPbin,lgo,base,60,"sqrt(sqrt(add(pow(zero, one), sqrt(div(sqrt(id(idF(idF(NSP)))), sqrt(id(idF(idF(idF(NSP))))))))))",12.0,0.0,34
UCI_CTG_NSPbin,lgo,base,61,"sqrt(pow(sqrt(sqrt(id(idF(NSP)))), zero))",6.5,0.0,5
UCI_CTG_NSPbin,lgo,base,62,"sqrt(sqrt(pow(sqrt(sqrt(id(NSP))), zero)))",8.0,0.0,5
UCI_CTG_NSPbin,lgo,base,63,"sqrt(pow(sqrt(sqrt(sqrt(id(idF(NSP))))), zero))",8.0,0.0,5
UCI_CTG_NSPbin,lgo,base,64,"sqrt(pow(sqrt(sqrt(sqrt(id(NSP)))), zero))",8.0,0.0,5
UCI_CTG_NSPbin,lgo,base,65,"sqrt(div(mul(sqrt(one), one), div(one, pow(id(idF(NSP)), zero))))",9.0,0.0,5
UCI_CTG_NSPbin,lgo,base,66,"sqrt(sqrt(pow(sqrt(sqrt(sqrt(id(NSP)))), zero)))",9.5,0.0,5
UCI_CTG_NSPbin,lgo,base,67,"add(mul(sqrt(zero), log(zero)), pow(sqrt(sqrt(id(idF(idF(NSP))))), zero))",10.0,0.0,5
UCI_CTG_NSPbin,lgo,base,68,"mul(one, sqrt(sqrt(sqrt(pow(sqrt(sqrt(id(idF(idF(NSP))))), zero)))))",10.5,0.0,5
UCI_CTG_NSPbin,lgo,base,69,"sqrt(sqrt(pow(sqrt(pow(sqrt(sqrt(id(idF(idF(NSP))))), zero)), zero)))",11.5,0.0,5
