phase,duration_s,method,seed,split
fit,13.437171459197998,lgo,1,0
fit,20.9188551902771,lgo,1,0
fit,20.956868648529053,lgo,1,0
fit,13.724949359893799,pysr,1,0
fit,0.4657447338104248,operon,1,0
fit,11.910515546798706,lgo,2,0
fit,20.257142543792725,lgo,2,0
fit,15.777946710586548,lgo,2,0
fit,6.090302467346191,pysr,2,0
fit,0.4978342056274414,operon,2,0
fit,16.95913290977478,lgo,3,0
fit,24.885634183883667,lgo,3,0
fit,23.616441249847412,lgo,3,0
fit,6.178400278091431,pysr,3,0
fit,0.48888468742370605,operon,3,0
fit,11.237694025039673,lgo,5,0
fit,17.842885732650757,lgo,5,0
fit,13.802550792694092,lgo,5,0
fit,5.655561923980713,pysr,5,0
fit,0.4707953929901123,operon,5,0
fit,9.562546491622925,lgo,8,0
fit,35.57525658607483,lgo,8,0
fit,19.29030680656433,lgo,8,0
fit,5.8395936489105225,pysr,8,0
fit,0.49736547470092773,operon,8,0
fit,13.935450553894043,lgo,13,0
fit,23.22347855567932,lgo,13,0
fit,24.989649534225464,lgo,13,0
fit,5.726517200469971,pysr,13,0
fit,0.46985697746276855,operon,13,0
fit,17.568460941314697,lgo,21,0
fit,24.59763479232788,lgo,21,0
fit,13.167304039001465,lgo,21,0
fit,5.190377950668335,pysr,21,0
fit,0.46015143394470215,operon,21,0
fit,12.52023696899414,lgo,34,0
fit,23.110565662384033,lgo,34,0
fit,16.302210330963135,lgo,34,0
fit,5.844109058380127,pysr,34,0
fit,0.5065598487854004,operon,34,0
fit,12.566161870956421,lgo,55,0
fit,21.52255344390869,lgo,55,0
fit,14.803494453430176,lgo,55,0
fit,5.565494537353516,pysr,55,0
fit,0.4625699520111084,operon,55,0
fit,10.824412107467651,lgo,89,0
fit,23.469812154769897,lgo,89,0
fit,14.887402296066284,lgo,89,0
fit,5.913919448852539,pysr,89,0
fit,0.4946901798248291,operon,89,0
fit,173.35287952423096,pstree,1,0
fit,167.89999437332153,pstree,2,0
fit,188.71752858161926,pstree,3,0
fit,154.39214992523193,pstree,5,0
fit,158.95590114593506,pstree,8,0
fit,165.83440279960632,pstree,13,0
fit,163.33946347236633,pstree,21,0
fit,147.32209944725037,pstree,34,0
fit,156.1699182987213,pstree,55,0
fit,157.19926071166992,pstree,89,0
fit,59.689645767211914,rils_rols,1,0
fit,57.570103883743286,rils_rols,2,0
fit,59.12977170944214,rils_rols,3,0
fit,58.79781103134155,rils_rols,5,0
fit,59.45260238647461,rils_rols,8,0
fit,57.56319713592529,rils_rols,13,0
fit,57.859795331954956,rils_rols,21,0
fit,58.08611750602722,rils_rols,34,0
fit,58.76562309265137,rils_rols,55,0
fit,58.39186143875122,rils_rols,89,0
