dataset,task,method,experiment,seed,split,metric,value
NHANES_metabolic_score,regression,pysr,base,8,1,RMSE,0.7232688531863161
NHANES_metabolic_score,regression,pysr,base,8,1,MAE,0.580527579609403
NHANES_metabolic_score,regression,pysr,base,8,1,R2,0.6941978469708955
NHANES_metabolic_score,regression,operon,base,8,1,RMSE,0.6039717642788122
NHANES_metabolic_score,regression,operon,base,8,1,MAE,0.479354464943
NHANES_metabolic_score,regression,operon,base,8,1,R2,0.7867572452596486
NHANES_metabolic_score,regression,lgo,base,13,1,RMSE,0.78771139889614
NHANES_metabolic_score,regression,lgo,base,13,1,MAE,0.6292252286534815
NHANES_metabolic_score,regression,lgo,base,13,1,R2,0.6386538522401577
NHANES_metabolic_score,regression,lgo,lgo_soft,13,1,RMSE,1.0627092395668079
NHANES_metabolic_score,regression,lgo,lgo_soft,13,1,MAE,0.8614915289005401
NHANES_metabolic_score,regression,lgo,lgo_soft,13,1,R2,0.342314780475072
NHANES_metabolic_score,regression,lgo,lgo_hard,13,1,RMSE,0.7315101873198241
NHANES_metabolic_score,regression,lgo,lgo_hard,13,1,MAE,0.5901012380322166
NHANES_metabolic_score,regression,lgo,lgo_hard,13,1,R2,0.6883766972105518
NHANES_metabolic_score,regression,pysr,base,13,1,RMSE,0.7057733965784923
NHANES_metabolic_score,regression,pysr,base,13,1,MAE,0.567306299327542
NHANES_metabolic_score,regression,pysr,base,13,1,R2,0.7099186974086253
NHANES_metabolic_score,regression,operon,base,13,1,RMSE,0.5498130499650022
NHANES_metabolic_score,regression,operon,base,13,1,MAE,0.4332014433519024
NHANES_metabolic_score,regression,operon,base,13,1,R2,0.8239567991793977
NHANES_metabolic_score,regression,lgo,base,21,1,RMSE,0.8323866546350934
NHANES_metabolic_score,regression,lgo,base,21,1,MAE,0.6600658823824421
NHANES_metabolic_score,regression,lgo,base,21,1,R2,0.6053834627623826
NHANES_metabolic_score,regression,lgo,lgo_soft,21,1,RMSE,0.7752406326815016
NHANES_metabolic_score,regression,lgo,lgo_soft,21,1,MAE,0.624377973698508
NHANES_metabolic_score,regression,lgo,lgo_soft,21,1,R2,0.6577069205754795
NHANES_metabolic_score,regression,lgo,lgo_hard,21,1,RMSE,0.652260883355903
NHANES_metabolic_score,regression,lgo,lgo_hard,21,1,MAE,0.4925287282782872
NHANES_metabolic_score,regression,lgo,lgo_hard,21,1,R2,0.7576920114203288
NHANES_metabolic_score,regression,pysr,base,21,1,RMSE,0.7050423817793176
NHANES_metabolic_score,regression,pysr,base,21,1,MAE,0.5631243508385515
NHANES_metabolic_score,regression,pysr,base,21,1,R2,0.7168898027039841
NHANES_metabolic_score,regression,operon,base,21,1,RMSE,0.5592724695415685
NHANES_metabolic_score,regression,operon,base,21,1,MAE,0.43987229431619046
NHANES_metabolic_score,regression,operon,base,21,1,R2,0.8218556934694925
