experiment,engine,seed,split_id,runtime_sec,cv_loss,cv_r2,test_loss,test_r2,size,height,complexity,instability,n_nodes,n_leaves,expr_str,expr_sympy,candidates_csv,rank,error,engine_status,kept_features,drop_mask,y_pred_test,method
pstree,pstree,8,0,134.5768,1.781878501550989,0.47332138322932804,1.711594732090497,0.5188875473049456,1,10,1.0,0.05410491742319657,1,32,lactate_mmol_l5,lactate_mmol_l5,,1,,pstree.cluster_gp_sklearn,"[""map_mmhg"", ""lactate_mmol_l"", ""creatinine_mg_dl"", ""age_years"", ""vasopressor_dose"", ""charlson_index"", ""sbp_min"", ""dbp_min"", ""hr_max"", ""resprate_max"", ""spo2_min"", ""hemoglobin_min"", ""sodium_min"", ""urine_output_min"", ""mechanical_ventilation_std"", ""vasopressor_use_std"", ""age_band"", ""gender_std""]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 3.4180481006432712, 7.108642744576541, 7.108642744576541, 3.4180481006432712, 7.108642744576541, 3.4180481006432712, 7.108642744576541]",pstree
