dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_Heart_Cleveland_num,lgo,base,11,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), mul(sub(zero, id(oldpeak)), sub(one, mul(zero, zero)))))), id(cp))), pow(log(pow(zero, log(sub(id(cp), id(idF(cp)))))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",41.0,0.7292752300646831,13
UCI_Heart_Cleveland_num,lgo,base,12,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), -0.5085615222302793))), id(cp))), pow(log(pow(zero, log(sub(sub(log(zero), one), id(restecg))))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, -0.5085615222302793))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",39.5,0.7307840178265109,13
UCI_Heart_Cleveland_num,lgo,base,13,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(sub(id(cp), id(idF(cp)))))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",42.0,0.7309284384864285,13
UCI_Heart_Cleveland_num,lgo,base,14,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(sub(id(cp), add(-0.19791737219835293, one))))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(one, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",43.0,0.7309284384864285,13
UCI_Heart_Cleveland_num,lgo,base,15,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(sqrt(id(restecg)), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(id(idF(slope))))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",42.5,0.73877225188415,13
UCI_Heart_Cleveland_num,lgo,base,16,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(slope)), pow(id(oldpeak), div(sqrt(id(restecg)), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(id(idF(slope))))), pow(sub(log(sqrt(pow(zero, sub(one, zero)))), sub(zero, id(oldpeak))), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, add(-1.2039643621679375, -0.5085615222302793)))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",49.0,0.7389563754038125,13
UCI_Heart_Cleveland_num,lgo,base,17,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(id(ca), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, -1.2039643621679375)), pow(sub(log(zero), pow(one, div(div(2.7037566731608664, one), mul(sqrt(zero), id(ca))))), sub(mul(sub(pow(zero, one), id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",49.0,0.7421849545981081,13
UCI_Heart_Cleveland_num,lgo,base,18,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(id(ca), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(sub(id(idF(thal)), id(oldpeak))))), pow(sub(log(zero), pow(one, div(id(idF(thal)), pow(add(zero, -0.399813697427028), sqrt(zero))))), sub(mul(sub(pow(zero, one), id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",52.0,0.7421849545981081,13
UCI_Heart_Cleveland_num,lgo,base,19,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), div(id(ca), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero)))))), id(cp))), pow(log(pow(zero, log(sub(id(idF(thal)), id(thal))))), pow(sub(log(zero), pow(one, div(id(idF(thal)), pow(add(zero, -0.399813697427028), sqrt(zero))))), sub(mul(sub(pow(zero, one), id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",52.0,0.7421849545981081,13
UCI_Heart_Cleveland_num,lgo,base,20,"add(sub(sqrt(add(pow(-0.38640185432597873, pow(id(idF(idF(slope))), pow(id(oldpeak), zero))), id(cp))), pow(log(pow(zero, id(idF(thal)))), pow(sub(log(zero), one), sub(mul(sub(zero, id(oldpeak)), sub(one, mul(zero, zero))), sub(id(idF(thal)), sqrt(div(id(cp), div(add(-1.2039643621679375, -0.5085615222302793), sub(one, zero))))))))), sqrt(id(ca)))",34.5,0.7433439916378843,13
UCI_Heart_Cleveland_num,lgo,base,21,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, zero), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, id(idF(slope))), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, -1.5058313294459944), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",41.5,0.4868870476320004,2
UCI_Heart_Cleveland_num,lgo,base,22,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), sqrt(-1.5058313294459944))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-0.4445856447328498)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",49.0,0.4868870476320004,2
