dataset,task,method,experiment,seed,split,check,status,value,threshold,notes
UCI_CTG_NSPbin,binary_classification,lgo,base,1,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,1,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,1,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,pysr,base,1,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,operon,base,1,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,base,2,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,2,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,2,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,pysr,base,2,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,operon,base,2,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,base,3,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,3,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,3,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,pysr,base,3,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,operon,base,3,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,base,5,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,5,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,5,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,pysr,base,5,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,operon,base,5,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,base,8,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,8,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,8,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,pysr,base,8,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,operon,base,8,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
UCI_CTG_NSPbin,binary_classification,lgo,base,13,0,anomaly_scan_raw_score,OK,,,"nan=False, inf=False, const=False, sentinel>=1000000.0=False, huge>=10000.0=False"
