dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_CTG_NSPbin,lgo,base,36,"sqrt(add(pow(sqrt(id(idF(NSP))), zero), mul(pow(-1.1082912171721935, id(NSP)), zero)))",9.0,0.0,21
UCI_CTG_NSPbin,lgo,base,37,"sqrt(add(pow(sqrt(id(idF(idF(NSP)))), zero), pow(log(one), -0.37630815672208845)))",9.5,0.0,21
UCI_CTG_NSPbin,lgo,base,38,"sqrt(add(pow(sqrt(id(NSP)), zero), pow(zero, mul(sub(one, one), -0.37630815672208845))))",10.0,0.0,21
UCI_CTG_NSPbin,lgo,base,39,"sqrt(add(pow(sqrt(id(NSP)), zero), mul(pow(zero, pow(zero, zero)), zero)))",11.0,0.0,21
UCI_CTG_NSPbin,lgo,base,40,"sqrt(add(pow(sqrt(id(NSP)), zero), pow(mul(pow(-1.1082912171721935, id(idF(NSP))), zero), -0.37630815672208845)))",11.0,0.0,21
UCI_CTG_NSPbin,lgo,base,41,"add(mul(sqrt(zero), log(id(idF(DS)))), sqrt(pow(id(idF(idF(NSP))), zero)))",8.5,0.0,3
UCI_CTG_NSPbin,lgo,base,42,"add(mul(sqrt(zero), mul(one, add(id(idF(idF(idF(ALTV)))), one))), sqrt(pow(id(idF(idF(idF(NSP)))), zero)))",9.0,0.0,3
UCI_CTG_NSPbin,lgo,base,43,"add(mul(sqrt(zero), mul(one, add(id(idF(idF(idF(NSP)))), one))), sqrt(pow(id(idF(idF(NSP))), zero)))",9.0,0.0,3
UCI_CTG_NSPbin,lgo,base,44,"add(mul(sqrt(zero), mul(one, add(id(idF(idF(idF(ALTV)))), mul(0.9318628872390753, sqrt(id(idF(idF(NSP)))))))), sqrt(pow(id(idF(idF(NSP))), zero)))",11.5,0.0,3
UCI_CTG_NSPbin,lgo,base,45,"add(mul(sqrt(zero), mul(one, sqrt(div(div(one, zero), id(NSP))))), sqrt(pow(id(idF(NSP)), zero)))",12.5,0.0,3
UCI_CTG_NSPbin,lgo,base,46,"add(mul(sqrt(zero), mul(one, sqrt(div(add(one, sqrt(mul(0.9318628872390753, sqrt(id(NSP))))), id(NSP))))), sqrt(pow(id(idF(NSP)), zero)))",16.0,0.0,3
UCI_CTG_NSPbin,lgo,base,47,"add(mul(sqrt(zero), mul(one, add(sub(add(sqrt(0.6313951773009472), id(Tendency)), sub(sqrt(zero), log(one))), one))), sqrt(pow(id(idF(idF(NSP))), zero)))",16.5,0.0,3
UCI_CTG_NSPbin,lgo,base,48,"add(mul(sqrt(zero), mul(one, sub(add(sub(add(zero, -0.42103924089828276), id(ASTV)), pow(pow(one, -0.7893172742188552), sub(-0.852833587674108, 0.7004358358128188))), id(idF(idF(Width)))))), sqrt(pow(id(idF(idF(NSP))), zero)))",17.0,0.0,3
UCI_CTG_NSPbin,lgo,base,49,"add(mul(sqrt(zero), mul(log(add(mul(add(id(MedianHist), add(one, -0.6798605572297313)), add(log(-1.9168029010009957), pow(-0.7233202776262061, -0.6179456530381554))), add(id(idF(DP)), mul(add(one, zero), sub(zero, one))))), add(id(idF(NSP)), one))), sqrt(pow(id(idF(NSP)), zero)))",23.0,0.0,3
UCI_CTG_NSPbin,lgo,base,50,"add(mul(sqrt(zero), mul(one, sqrt(div(add(one, mul(sub(add(div(-0.23049704650143363, one), mul(one, 0.6989438467797159)), log(id(ModeHist))), pow(sqrt(log(zero)), id(idF(AC))))), sqrt(sqrt(id(idF(NSP)))))))), sqrt(pow(id(idF(NSP)), zero)))",27.0,0.0,3
UCI_CTG_NSPbin,lgo,base,51,"sqrt(pow(id(NSP), log(one)))",5.0,0.0,34
UCI_CTG_NSPbin,lgo,base,52,"sqrt(pow(id(idF(NSP)), log(one)))",5.0,0.0,34
UCI_CTG_NSPbin,lgo,base,53,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), zero)))",6.0,0.0,34
UCI_CTG_NSPbin,lgo,base,54,"sqrt(sqrt(pow(id(NSP), log(one))))",6.5,0.0,34
UCI_CTG_NSPbin,lgo,base,55,"sqrt(add(pow(id(idF(NSP)), log(one)), mul(id(NSP), zero)))",7.0,0.0,34
UCI_CTG_NSPbin,lgo,base,56,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), div(-0.28289767737845894, zero))))",7.5,0.0,34
UCI_CTG_NSPbin,lgo,base,57,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), sqrt(sqrt(id(NSP))))))",9.0,0.0,34
UCI_CTG_NSPbin,lgo,base,58,"sqrt(pow(id(NSP), mul(sqrt(-2.1972904412249705), pow(div(-2.8055226693729076, zero), -1.4775697691530405))))",9.5,0.0,34
UCI_CTG_NSPbin,lgo,base,59,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), sqrt(sqrt(sqrt(id(NSP)))))))",10.5,0.0,34
UCI_CTG_NSPbin,lgo,base,60,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), pow(mul(id(idF(idF(Nzeros))), log(sqrt(id(ModeHist)))), id(idF(NSP))))))",12.0,0.0,34
UCI_CTG_NSPbin,lgo,base,61,"sqrt(pow(id(NSP), add(zero, zero)))",4.5,0.0,5
UCI_CTG_NSPbin,lgo,base,62,"sqrt(sqrt(pow(id(NSP), add(zero, zero))))",6.0,0.0,5
UCI_CTG_NSPbin,lgo,base,63,"sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))",7.5,0.0,5
UCI_CTG_NSPbin,lgo,base,64,"sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero))))))",9.0,0.0,5
UCI_CTG_NSPbin,lgo,base,65,"sqrt(sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))))",10.5,0.0,5
UCI_CTG_NSPbin,lgo,base,66,"sqrt(sqrt(pow(id(NSP), add(mul(add(id(MinHist), id(NSP)), mul(sub(0.8592147159404314, one), log(one))), zero))))",11.5,0.0,5
UCI_CTG_NSPbin,lgo,base,67,"sqrt(sqrt(sqrt(sqrt(sqrt(div(one, pow(id(NSP), add(zero, zero))))))))",12.0,0.0,5
UCI_CTG_NSPbin,lgo,base,68,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero))))))))))",15.0,0.0,5
UCI_CTG_NSPbin,lgo,base,69,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(add(zero, zero), zero))))))))",15.5,0.0,5
UCI_CTG_NSPbin,lgo,base,70,"sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(sqrt(sub(one, zero)), zero)), pow(id(NSP), add(zero, zero)))))))",15.5,0.0,5
UCI_CTG_NSPbin,lgo,base,71,"sqrt(sqrt(pow(id(NSP), add(zero, zero))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,72,"sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))",7.5,0.0,55
UCI_CTG_NSPbin,lgo,base,73,"sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, zero))))",8.5,0.0,55
UCI_CTG_NSPbin,lgo,base,74,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), zero)))))))",13.5,0.0,55
UCI_CTG_NSPbin,lgo,base,75,"sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(pow(id(NSP), add(zero, zero)), add(zero, zero))))))",14.5,0.0,55
UCI_CTG_NSPbin,lgo,base,76,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(add(zero, zero), zero))))))))",15.5,0.0,55
UCI_CTG_NSPbin,lgo,base,77,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, log(one)))))))))",16.0,0.0,55
UCI_CTG_NSPbin,lgo,base,78,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(sub(one, zero), zero)), pow(id(NSP), add(zero, zero)))))))))",17.0,0.0,55
UCI_CTG_NSPbin,lgo,base,79,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, zero))))))))))",17.5,0.0,55
UCI_CTG_NSPbin,lgo,base,80,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(pow(id(NSP), add(zero, zero)), zero)), pow(id(NSP), add(zero, zero))))))))",17.5,0.0,55
UCI_CTG_NSPbin,lgo,base,81,"sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))",6.0,0.0,8
UCI_CTG_NSPbin,lgo,base,82,"sqrt(div(sqrt(id(idF(idF(idF(NSP))))), sqrt(id(idF(NSP)))))",6.0,0.0,8
UCI_CTG_NSPbin,lgo,base,83,"sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))",6.0,0.0,8
UCI_CTG_NSPbin,lgo,base,84,"sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP)))))",6.0,0.0,8
UCI_CTG_NSPbin,lgo,base,85,"sqrt(div(sqrt(id(idF(NSP))), add(log(one), sqrt(id(idF(idF(NSP)))))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,86,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(NSP))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,87,"sqrt(div(add(log(one), sqrt(id(idF(idF(NSP))))), sqrt(id(idF(idF(idF(NSP)))))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,88,"sqrt(div(add(log(one), sqrt(id(NSP))), sqrt(id(NSP))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,89,"sqrt(div(add(log(one), sqrt(id(idF(idF(idF(NSP)))))), sqrt(id(idF(NSP)))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,90,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(idF(idF(idF(NSP)))))))",8.5,0.0,8
UCI_CTG_NSPbin,lgo,base,91,"sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))",6.0,0.0,89
UCI_CTG_NSPbin,lgo,base,92,"sqrt(div(sqrt(id(idF(idF(idF(NSP))))), sqrt(id(idF(NSP)))))",6.0,0.0,89
UCI_CTG_NSPbin,lgo,base,93,"sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))",6.0,0.0,89
UCI_CTG_NSPbin,lgo,base,94,"sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP)))))",6.0,0.0,89
UCI_CTG_NSPbin,lgo,base,95,"sqrt(div(sqrt(id(idF(NSP))), add(log(one), sqrt(id(idF(idF(NSP)))))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,base,96,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(NSP))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,base,97,"sqrt(div(add(log(one), sqrt(id(idF(idF(NSP))))), sqrt(id(idF(idF(idF(NSP)))))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,base,98,"sqrt(div(add(log(one), sqrt(id(NSP))), sqrt(id(NSP))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,base,99,"sqrt(div(add(log(one), sqrt(id(idF(idF(idF(NSP)))))), sqrt(id(idF(NSP)))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,base,100,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(idF(idF(idF(NSP)))))))",8.5,0.0,89
UCI_CTG_NSPbin,lgo,lgo_hard,101,"lgo_thre(div(id(idF(NSP)), zero), 4.169328327701092, 0.2359098727443642)",3.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,102,"lgo_thre(div(id(idF(NSP)), zero), 0.827036401845733, 1.066593229287006)",3.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,103,"lgo_thre(div(id(idF(NSP)), zero), 4.169328327701092, as_thr(one))",4.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,104,"lgo_thre(div(id(idF(NSP)), zero), as_pos(zero), as_thr(one))",5.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,105,"lgo_thre(div(id(idF(NSP)), zero), 0.827036401845733, as_thr(mul(id(MinHist), add(one, one))))",6.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,106,"lgo_thre(div(id(idF(NSP)), pow(zero, one)), 4.169328327701092, as_thr(one))",6.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,107,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), 0.2359098727443642)",8.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,108,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), as_thr(one))",9.5,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,109,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), 5.825518985036888, as_thr(sqrt(0.3666963869693103)))",10.0,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,110,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), as_thr(sqrt(0.3666963869693103)))",11.0,5.908599397985776e-53,1
UCI_CTG_NSPbin,lgo,lgo_hard,111,"lgo_thre(div(id(idF(NSP)), zero), 5.22000497822014, 0.973069209790147)",3.5,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,112,"lgo_thre(div(id(idF(idF(NSP))), zero), as_pos(one), 0.973069209790147)",4.5,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,113,"lgo_thre(div(id(NSP), zero), as_pos(zero), as_thr(one))",5.5,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,114,"lgo_thre(div(div(id(NSP), zero), one), as_pos(one), 1.066593229287006)",6.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,115,"lgo_thre(div(id(NSP), zero), 1.772244804184816, as_thr(pow(0.6939971304635932, 0.6757831250975426)))",6.5,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,116,"lgo_thre(div(id(idF(NSP)), div(-0.6131923079629428, log(sqrt(zero)))), 5.22000497822014, 0.45713344507386716)",8.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,117,"lgo_thre(div(id(NSP), zero), as_pos(sqrt(one)), as_thr(pow(0.6939971304635932, 0.6757831250975426)))",9.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,118,"lgo_thre(div(id(idF(NSP)), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), 1.772244804184816, -1.1524555320715837)",12.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,119,"lgo_thre(div(id(NSP), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), 1.772244804184816, as_thr(one))",13.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,120,"lgo_thre(div(id(NSP), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), as_pos(zero), as_thr(0.3000164190220946))",14.0,6.021358928481688e-53,13
UCI_CTG_NSPbin,lgo,lgo_hard,121,"lgo_thre(div(id(idF(NSP)), zero), 1.772244804184816, 0.998556239051382)",3.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,122,"lgo_thre(div(id(NSP), zero), as_pos(zero), as_thr(one))",5.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,123,"lgo_thre(div(id(idF(NSP)), zero), as_pos(one), as_thr(one))",5.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,124,"lgo_thre(div(id(idF(NSP)), 0.003952749513052885), as_pos(zero), as_thr(one))",5.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,125,"lgo_thre(div(id(NSP), zero), as_pos(sqrt(one)), 0.998556239051382)",6.0,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,126,"lgo_thre(div(id(idF(NSP)), zero), as_pos(sqrt(one)), as_thr(id(NSP)))",7.0,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,127,"lgo_thre(div(id(NSP), zero), as_pos(0.12526597032498568), as_thr(pow(0.6939971304635932, 0.6757831250975426)))",7.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,128,"lgo_thre(div(id(NSP), zero), as_pos(sqrt(one)), as_thr(pow(zero, -0.2776705794457662)))",9.0,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,129,"lgo_thre(div(id(idF(idF(NSP))), zero), 0.3780360085991336, as_thr(add(pow(div(id(idF(NSP)), one), 0.12526597032498568), sqrt(0.003952749513052885))))",10.5,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,130,"lgo_thre(div(id(idF(NSP)), lgo_thre(zero, as_pos(zero), -0.20432849745289206)), as_pos(add(zero, mul(one, div(one, zero)))), as_thr(pow(0.6939971304635932, 0.6757831250975426)))",14.0,6.043910834580869e-53,2
UCI_CTG_NSPbin,lgo,lgo_hard,131,"sqrt(add(pow(id(idF(NSP)), zero), zero))",4.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,132,"sqrt(add(pow(id(idF(NSP)), mul(zero, one)), zero))",5.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,133,"sqrt(add(pow(id(idF(idF(idF(idF(NSP))))), div(zero, zero)), zero))",6.0,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,134,"sqrt(add(pow(id(idF(NSP)), div(zero, one)), zero))",6.0,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,135,"sqrt(add(pow(id(NSP), pow(zero, 1.1755884490289898)), zero))",6.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,136,"sqrt(add(pow(id(idF(idF(NSP))), div(zero, zero)), div(zero, zero)))",7.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,137,"sqrt(add(pow(div(id(idF(NSP)), zero), div(zero, zero)), zero))",7.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,138,"sqrt(add(pow(id(idF(idF(idF(NSP)))), div(zero, div(id(NSP), zero))), zero))",7.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,139,"sqrt(add(pow(id(idF(idF(NSP))), div(zero, log(add(id(idF(MSTV)), id(idF(MaxHist)))))), zero))",8.5,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,140,"sqrt(add(pow(id(idF(NSP)), div(zero, mul(div(-1.6272869376051782, -1.096483924267589), div(zero, 0.29396884653703226)))), zero))",10.0,0.0,21
UCI_CTG_NSPbin,lgo,lgo_hard,141,"lgo_thre(div(id(idF(idF(NSP))), zero), 4.169328327701092, as_thr(one))",4.5,5.95370321018414e-53,3
UCI_CTG_NSPbin,lgo,lgo_hard,142,"lgo_thre(div(id(idF(NSP)), zero), as_pos(zero), as_thr(id(idF(idF(AC)))))",5.5,5.95370321018414e-53,3
