dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_HydraulicSys_fault_score,lgo,base,12,"add(mul(mul(id(idF(idF(PS3_mean))), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,13,"add(mul(mul(id(PS3_mean), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(idF(PS3_std))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,14,"add(mul(mul(id(idF(PS3_mean)), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(PS3_std)))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,15,"add(mul(mul(id(idF(PS3_mean)), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,16,"add(mul(mul(id(idF(idF(idF(idF(PS3_mean))))), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(idF(PS3_mean)), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,17,"add(mul(mul(id(idF(idF(PS3_mean))), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(idF(PS3_mean)), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,18,"add(mul(mul(id(PS3_mean), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,19,"add(mul(mul(id(PS3_mean), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(idF(PS3_mean)), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,20,"add(mul(mul(id(idF(idF(idF(idF(PS3_mean))))), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(idF(PS3_mean)), div(one, -1.583692626853424))), id(idF(idF(PS3_std))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",20.0,0.0129647991691228,13
UCI_HydraulicSys_fault_score,lgo,base,21,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.47013310884243487, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(SE_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(idF(idF(PS3_std))))), -0.8633134353444867)))))",61.0,0.0091530248474113,2
