dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_CTG_NSPbin,lgo,base,3,46,"add(mul(sqrt(zero), mul(one, add(sub(add(sqrt(0.6313951773009472), id(Tendency)), sub(sqrt(zero), log(one))), one))), sqrt(pow(id(idF(idF(NSP))), zero)))",26,7,153,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,3,47,"add(mul(sqrt(zero), mul(one, sub(add(sub(add(zero, -0.42103924089828276), id(ASTV)), pow(pow(one, -0.7893172742188552), sub(-0.852833587674108, 0.7004358358128188))), id(idF(idF(Width)))))), sqrt(pow(id(idF(idF(NSP))), zero)))",32,7,226,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,3,48,"add(mul(sqrt(zero), mul(log(add(mul(add(id(MedianHist), add(one, -0.6798605572297313)), add(log(-1.9168029010009957), pow(-0.7233202776262061, -0.6179456530381554))), add(id(idF(DP)), mul(add(one, zero), sub(zero, one))))), add(id(idF(NSP)), one))), sqrt(pow(id(idF(NSP)), zero)))",42,8,280,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,3,49,"add(mul(sqrt(zero), mul(one, sqrt(div(add(one, mul(sub(add(div(-0.23049704650143363, one), mul(one, 0.6989438467797159)), log(id(ModeHist))), pow(sqrt(log(zero)), id(idF(AC))))), sqrt(sqrt(id(idF(NSP)))))))), sqrt(pow(id(idF(NSP)), zero)))",40,10,239,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,50,"sqrt(pow(id(NSP), log(one)))",6,3,28,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,51,"sqrt(pow(id(idF(NSP)), log(one)))",7,4,33,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,52,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), zero)))",9,4,61,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,53,"sqrt(sqrt(pow(id(NSP), log(one))))",7,4,34,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,54,"sqrt(add(pow(id(idF(NSP)), log(one)), mul(id(NSP), zero)))",12,5,58,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,55,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), div(-0.28289767737845894, zero))))",11,4,88,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,56,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), sqrt(sqrt(id(NSP))))))",12,6,76,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,57,"sqrt(pow(id(NSP), mul(sqrt(-2.1972904412249705), pow(div(-2.8055226693729076, zero), -1.4775697691530405))))",12,5,108,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,58,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), sqrt(sqrt(sqrt(id(NSP)))))))",13,7,82,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,34,59,"sqrt(pow(id(idF(NSP)), mul(sqrt(-2.1972904412249705), pow(mul(id(idF(idF(Nzeros))), log(sqrt(id(ModeHist)))), id(idF(NSP))))))",21,8,126,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,60,"sqrt(pow(id(NSP), add(zero, zero)))",7,3,35,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,61,"sqrt(sqrt(pow(id(NSP), add(zero, zero))))",8,4,41,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,62,"sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))",9,5,47,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,63,"sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero))))))",10,6,53,0,0,0,0,0,0
