dataset,task,method,experiment,seed,split,metric,value
ICU_composite_risk_score,regression,lgo,lgo_soft,13,0,R2,0.33857408470516315
ICU_composite_risk_score,regression,lgo,lgo_hard,13,0,RMSE,0.8065473891214365
ICU_composite_risk_score,regression,lgo,lgo_hard,13,0,MAE,0.6530375385946185
ICU_composite_risk_score,regression,lgo,lgo_hard,13,0,R2,0.8165442195453204
ICU_composite_risk_score,regression,pysr,base,13,0,RMSE,0.6637856931576939
ICU_composite_risk_score,regression,pysr,base,13,0,MAE,0.5279763707852999
ICU_composite_risk_score,regression,pysr,base,13,0,R2,0.8757411310159131
ICU_composite_risk_score,regression,operon,base,13,0,RMSE,0.49328369900302815
ICU_composite_risk_score,regression,operon,base,13,0,MAE,0.3801097628669023
ICU_composite_risk_score,regression,operon,base,13,0,R2,0.9313777191206715
ICU_composite_risk_score,regression,lgo,base,21,0,RMSE,1.1149042326274161
ICU_composite_risk_score,regression,lgo,base,21,0,MAE,0.9470408410530547
ICU_composite_risk_score,regression,lgo,base,21,0,R2,0.6154638533688743
ICU_composite_risk_score,regression,lgo,lgo_soft,21,0,RMSE,1.5865637334202962
ICU_composite_risk_score,regression,lgo,lgo_soft,21,0,MAE,1.3209573557086849
ICU_composite_risk_score,regression,lgo,lgo_soft,21,0,R2,0.22128760600792985
ICU_composite_risk_score,regression,lgo,lgo_hard,21,0,RMSE,0.6969092071614943
ICU_composite_risk_score,regression,lgo,lgo_hard,21,0,MAE,0.5477368335544832
ICU_composite_risk_score,regression,lgo,lgo_hard,21,0,R2,0.8497500120061441
ICU_composite_risk_score,regression,pysr,base,21,0,RMSE,0.6155513172067097
ICU_composite_risk_score,regression,pysr,base,21,0,MAE,0.48197099163046214
ICU_composite_risk_score,regression,pysr,base,21,0,R2,0.8827830082361139
ICU_composite_risk_score,regression,operon,base,21,0,RMSE,0.5316875823592939
ICU_composite_risk_score,regression,operon,base,21,0,MAE,0.40389503585373765
ICU_composite_risk_score,regression,operon,base,21,0,R2,0.91254692665467
ICU_composite_risk_score,regression,lgo,base,34,0,RMSE,0.7079818774987902
ICU_composite_risk_score,regression,lgo,base,34,0,MAE,0.5826801303563047
ICU_composite_risk_score,regression,lgo,base,34,0,R2,0.843217655655303
ICU_composite_risk_score,regression,lgo,lgo_soft,34,0,RMSE,0.9482268146111739
ICU_composite_risk_score,regression,lgo,lgo_soft,34,0,MAE,0.8075946279642123
ICU_composite_risk_score,regression,lgo,lgo_soft,34,0,R2,0.7187598396113923
ICU_composite_risk_score,regression,lgo,lgo_hard,34,0,RMSE,0.6582167432348136
ICU_composite_risk_score,regression,lgo,lgo_hard,34,0,MAE,0.5371732565860288
ICU_composite_risk_score,regression,lgo,lgo_hard,34,0,R2,0.8644839536294928
ICU_composite_risk_score,regression,pysr,base,34,0,RMSE,0.5658997627551572
ICU_composite_risk_score,regression,pysr,base,34,0,MAE,0.443141281795109
ICU_composite_risk_score,regression,pysr,base,34,0,R2,0.8998313326816686
ICU_composite_risk_score,regression,operon,base,34,0,RMSE,0.5410688591260426
ICU_composite_risk_score,regression,operon,base,34,0,MAE,0.41128830878026396
ICU_composite_risk_score,regression,operon,base,34,0,R2,0.9084290013989349
ICU_composite_risk_score,regression,lgo,base,55,0,RMSE,0.8672384139243404
ICU_composite_risk_score,regression,lgo,base,55,0,MAE,0.7078207605744785
ICU_composite_risk_score,regression,lgo,base,55,0,R2,0.7842334718418412
ICU_composite_risk_score,regression,lgo,lgo_soft,55,0,RMSE,0.7164379719424505
ICU_composite_risk_score,regression,lgo,lgo_soft,55,0,MAE,0.5563922881567199
ICU_composite_risk_score,regression,lgo,lgo_soft,55,0,R2,0.8527469658490153
ICU_composite_risk_score,regression,lgo,lgo_hard,55,0,RMSE,0.8001545070828243
ICU_composite_risk_score,regression,lgo,lgo_hard,55,0,MAE,0.630349392470161
ICU_composite_risk_score,regression,lgo,lgo_hard,55,0,R2,0.8163230021966209
ICU_composite_risk_score,regression,pysr,base,55,0,RMSE,0.6571193383567205
ICU_composite_risk_score,regression,pysr,base,55,0,MAE,0.5139213002415531
ICU_composite_risk_score,regression,pysr,base,55,0,R2,0.8761216086850117
ICU_composite_risk_score,regression,operon,base,55,0,RMSE,0.5171617725709353
ICU_composite_risk_score,regression,operon,base,55,0,MAE,0.3720311193336385
ICU_composite_risk_score,regression,operon,base,55,0,R2,0.9232709376249053
ICU_composite_risk_score,regression,lgo,base,89,0,RMSE,0.8934535387034803
ICU_composite_risk_score,regression,lgo,base,89,0,MAE,0.7563296368221921
ICU_composite_risk_score,regression,lgo,base,89,0,R2,0.7691830742106686
ICU_composite_risk_score,regression,lgo,lgo_soft,89,0,RMSE,1.3136744377467562
ICU_composite_risk_score,regression,lgo,lgo_soft,89,0,MAE,1.1409061955825563
ICU_composite_risk_score,regression,lgo,lgo_soft,89,0,R2,0.5010015411186738
ICU_composite_risk_score,regression,lgo,lgo_hard,89,0,RMSE,1.1284366031209585
ICU_composite_risk_score,regression,lgo,lgo_hard,89,0,MAE,0.9551675426137947
ICU_composite_risk_score,regression,lgo,lgo_hard,89,0,R2,0.631804873560925
ICU_composite_risk_score,regression,pysr,base,89,0,RMSE,0.7352869203949619
ICU_composite_risk_score,regression,pysr,base,89,0,MAE,0.5780300940442746
ICU_composite_risk_score,regression,pysr,base,89,0,R2,0.843671778487181
ICU_composite_risk_score,regression,operon,base,89,0,RMSE,0.6109601187391064
ICU_composite_risk_score,regression,operon,base,89,0,MAE,0.48137075030460463
ICU_composite_risk_score,regression,operon,base,89,0,R2,0.8920681975319015
