dataset,task,method,experiment,seed,split,metric,value
ICU_composite_risk_score,regression,pysr,base,8,1,RMSE,0.6851152426092387
ICU_composite_risk_score,regression,pysr,base,8,1,MAE,0.5385131740670422
ICU_composite_risk_score,regression,pysr,base,8,1,R2,0.8598255230229592
ICU_composite_risk_score,regression,operon,base,8,1,RMSE,0.5171976912981914
ICU_composite_risk_score,regression,operon,base,8,1,MAE,0.39386417317854683
ICU_composite_risk_score,regression,operon,base,8,1,R2,0.9201169129516673
ICU_composite_risk_score,regression,lgo,base,13,1,RMSE,0.8652167013594609
ICU_composite_risk_score,regression,lgo,base,13,1,MAE,0.7319016669493239
ICU_composite_risk_score,regression,lgo,base,13,1,R2,0.7766628538269813
ICU_composite_risk_score,regression,lgo,lgo_soft,13,1,RMSE,1.514986534651378
ICU_composite_risk_score,regression,lgo,lgo_soft,13,1,MAE,1.251969722061942
ICU_composite_risk_score,regression,lgo,lgo_soft,13,1,R2,0.3152552363345209
ICU_composite_risk_score,regression,lgo,lgo_hard,13,1,RMSE,0.7934165410460483
ICU_composite_risk_score,regression,lgo,lgo_hard,13,1,MAE,0.6521201621754878
ICU_composite_risk_score,regression,lgo,lgo_hard,13,1,R2,0.8121921785619437
ICU_composite_risk_score,regression,pysr,base,13,1,RMSE,0.6507267356360557
ICU_composite_risk_score,regression,pysr,base,13,1,MAE,0.5196869629989729
ICU_composite_risk_score,regression,pysr,base,13,1,R2,0.8736694243457099
ICU_composite_risk_score,regression,operon,base,13,1,RMSE,0.49814176603426785
ICU_composite_risk_score,regression,operon,base,13,1,MAE,0.3767025675279478
ICU_composite_risk_score,regression,operon,base,13,1,R2,0.9259684083864368
ICU_composite_risk_score,regression,lgo,base,21,1,RMSE,1.121375561797613
ICU_composite_risk_score,regression,lgo,base,21,1,MAE,0.9639754873310165
ICU_composite_risk_score,regression,lgo,base,21,1,R2,0.6334289219604822
ICU_composite_risk_score,regression,lgo,lgo_soft,21,1,RMSE,1.6177317273039629
ICU_composite_risk_score,regression,lgo,lgo_soft,21,1,MAE,1.3548641442371594
ICU_composite_risk_score,regression,lgo,lgo_soft,21,1,R2,0.23709751711625338
ICU_composite_risk_score,regression,lgo,lgo_hard,21,1,RMSE,0.7120375862287476
