dataset,method,experiment,MAE_median,MAE_IQR,MAE_mean,MAE_std,MAE_n,R2_median,R2_IQR,R2_mean,R2_std,R2_n,RMSE_median,RMSE_IQR,RMSE_mean,RMSE_std,RMSE_n
UCI_HydraulicSys_fault_score,lgo,base,0.08716125267380681,0.022802667949527858,0.08383842935016197,0.0158893886948372,10,0.5863313278968294,0.16840694048999993,0.608638876590134,0.12595770146020563,10,0.1108258848824789,0.02432987844530063,0.10578050749404826,0.017832726414103422,10
UCI_HydraulicSys_fault_score,lgo,lgo_hard,0.10798577764972775,0.04358835628392793,0.11951189565621574,0.045224889433263714,10,0.36707322953737553,0.5163312903390467,0.16300294829171327,0.6813798574305577,10,0.13327916006822435,0.0531135851157581,0.1486072559501939,0.0535416819718928,10
UCI_HydraulicSys_fault_score,lgo,lgo_soft,0.09678705951545755,0.026508369720158576,0.10631116551365086,0.02178069008563661,10,0.4501653945347789,0.26402836986261724,0.39658213345589965,0.2268418706702947,10,0.1243988509208933,0.028978596660601458,0.13117540724986593,0.025258602711772053,10
UCI_HydraulicSys_fault_score,operon,base,0.0556732386980089,0.0193164909195518,0.12745800111054062,0.1533309431710903,10,0.7911966464573554,0.10776839306573893,-0.5239545478383076,2.8375635349549655,10,0.0767003297423019,0.02178810899628933,0.14768992985393375,0.16069040470800947,10
UCI_HydraulicSys_fault_score,pstree,base,0.0931433817414231,0.018543642893160336,0.0941352115085403,0.01930552217555591,10,0.5191761170875109,0.09575894920158456,0.48664630936880443,0.18246521279936917,10,0.1185384502940673,0.01577027484213983,0.12126877898421969,0.021598829056914088,10
UCI_HydraulicSys_fault_score,pysr,base,0.06906857554633734,0.0053142710490940714,0.06933797985627302,0.007685581018992496,10,0.7349042417095956,0.03232431227494359,0.7241520415266697,0.053425833331467935,10,0.08902241313630935,0.005559548885214344,0.08973161552569067,0.008920538433260296,10
UCI_HydraulicSys_fault_score,rils_rols,base,0.0284744147438424,0.002600047656112398,0.027690860621664325,0.0018638621651377704,10,0.9487627318260787,0.009302297885368738,0.9454829194865273,0.011952588951523594,10,0.0388148785464277,0.004238145816226349,0.039820151264320966,0.004524769595941273,10
