dataset,method,experiment,seed,expr,complexity,cv_loss,test_loss,cv_r2,test_r2
UCI_HydraulicSys_fault_score,lgo,base,3,"add(0.3799909133682197, mul(div(pow(id(PS2_iqr), pow(pow(id(idF(PS2_iqr)), sub(add(id(PS2_iqr), sub(-0.11828517400678118, 0.008902570809377876)), log(add(zero, zero)))), sub(add(id(PS2_iqr), sub(id(PS2_iqr), 0.008902570809377876)), log(add(id(PS1_std), 0.008902570809377876))))), log(sub(div(add(mul(-0.11828517400678118, sub(one, -0.08772317809147519)), sub(sub(one, log(one)), sub(id(PS3_std), 1.5256445328723132))), id(PS2_iqr)), mul(mul(id(idF(idF(PS3_std))), id(idF(idF(PS3_std)))), pow(id(PS2_iqr), sub(add(id(PS2_iqr), add(-1.3564781448768226, -0.9439255973865363)), log(add(zero, 0.008902570809377876)))))))), 0.008902570809377876))",39.0,0.014949942314546537,0.01677181392439015,0.4590056855748733,0.43042137480306386
UCI_HydraulicSys_fault_score,lgo,lgo_soft,3,"lgo(sub(lgo_or2(lgo_and3(log(0.4433416083111656), sub(lgo(zero, as_pos(gate_expr(2.1114910509821714, as_pos(log(zero)), -0.44891744946806145)), as_thr(gate_expr(-1.4011312875179558, 0.7762454032263897, 1.108871850365025))), sqrt(id(EPS1_mean))), id(idF(PS2_iqr)), as_pos(log(gate_expr(lgo(id(PS2_max_diff), as_pos(zero), as_thr(one)), 0.6119152491559673, as_thr(gate_expr(one, 1.4496212193233744, -1.2681333988704249))))), as_thr(lgo_and3(one, 0.8669131673205799, one, 4.383642565770429, 2.3073149201767262))), add(pow(one, pow(one, -0.8279127336077281)), lgo_and3(log(sub(sqrt(zero), lgo_and3(zero, -0.1989589873149706, -1.2255298808483885, 0.4008617690889474, 0.5876926716555931))), sub(id(idF(FS1_max_diff)), sqrt(id(idF(idF(PS2_iqr))))), sub(lgo(zero, 2.3751371123809935, -0.9355258523129709), sqrt(lgo_or2(one, lgo_and2(zero, -0.4671207892082825, 1.0197583075707535, -0.8915768834566905), 0.41325943957173344, 0.6177868646234352))), as_pos(log(mul(one, 0.2095033988149391))), -1.1115991836080585)), as_pos(gate_expr(2.1114910509821714, as_pos(log(zero)), -0.4824116481925324)), as_thr(pow(one, zero))), lgo_and2(sqrt(mul(add(pow(lgo(div(-1.0043710092456983, log(zero)), as_pos(-0.49607144459529384), as_thr(one)), lgo(sub(-0.7125140400620308, 0.08499404145592802), as_pos(one), as_thr(zero))), lgo(mul(pow(0.31398851524175997, -0.7852097737047662), sub(one, zero)), as_pos(add(zero, one)), as_thr(lgo_and3(one, 0.8669131673205799, one, 4.383642565770429, 2.717974702982689)))), add(pow(sqrt(id(CE_mean)), add(pow(one, zero), lgo_and2(-1.448704639222534, 0.8944477826083944, 2.834633075723292, 1.6553594212767713))), mul(id(idF(FS1_std)), sub(sub(1.4820670724236542, one), id(idF(PS3_peak))))))), div(0.4433416083111656, one), 1.452444261338415, as_thr(one))), 1.0197583075707535, as_thr(add(add(mul(-0.3547895313038125, one), pow(zero, -1.4011312875179558)), lgo(zero, as_pos(log(zero)), -0.0902970778364901))))",142.0,0.012005268930450626,0.013988283444135302,0.5716988830462058,0.5249513684748708
UCI_HydraulicSys_fault_score,lgo,lgo_hard,3,"lgo_thre(pow(add(id(PS2_iqr), sub(mul(sqrt(add(pow(id(idF(VS1_max)), sqrt(log(one))), div(id(idF(PS3_std)), log(sub(-0.10831255947072536, zero))))), id(idF(idF(PS3_peak)))), add(one, 1.5209322142001052))), id(idF(idF(PS3_std)))), as_pos(add(pow(id(idF(VS1_max)), sqrt(log(one))), div(id(idF(PS3_std)), log(sub(-0.10831255947072536, zero))))), as_thr(mul(lgo_thre(id(idF(idF(idF(VS1_max)))), as_pos(-0.4462244853420648), -0.791221816945055), log(0.7527129098692285))))",25.5,0.010500267531444459,0.012980268354587753,0.6344738362277972,0.5591840311713796
UCI_HydraulicSys_fault_score,pysr,base,3,sqrt(-PS3_mean + 0.41134816 + 1.6246282/PS3_std) + 0.20406152 - VS1_mean/sqrt(CP_mean),13.75,0.009855025701809341,,0.643515933786259,
UCI_HydraulicSys_fault_score,operon,base,3,(1.026088 + ((-0.000000) * (((((-0.738564) * PS3_std) * ((-0.738564) * PS3_std)) / (((((-0.738564) * PS3_std) - (-0.899304)) / (0.887919 * SE_mean)) / (0.887919 * SE_mean))) * ((((((-0.738564) * PS3_std) * ((-0.738564) * PS3_std)) / ((((-1.301878) * PS5_mean) - ((-1.301878) * PS3_mean)) / (0.887919 * SE_mean))) / (((-1.181898) * PS3_mean) - (-0.468463))) * (0.448166 + (0.120181 * EPS1_q50)))))),48.75,0.4214612314854772,,-14.067223728555437,
UCI_HydraulicSys_fault_score,lgo,base,5,"add(log(1.5267334729688733), pow(log(sqrt(div(mul(sqrt(id(PS3_skew)), id(PS3_skew)), zero))), sub(add(mul(-0.9374632660177108, one), log(mul(log(1.5267334729688733), id(PS3_mean)))), log(sub(pow(add(one, pow(id(PS2_iqr), add(zero, add(zero, zero)))), log(mul(log(pow(0.723694794877979, -1.3280688011977015)), id(idF(PS3_skew))))), sqrt(mul(0.5803992845274878, sqrt(0.01307513737184033))))))))",38.0,0.01431459730154612,0.013471565674917712,0.49700291643298866,0.5431812172446427
UCI_HydraulicSys_fault_score,lgo,lgo_soft,5,"gate_expr(sqrt(lgo_or2(lgo_and3(lgo_or2(lgo_or2(mul(lgo(one, as_pos(zero), -1.9073677738054906), lgo_or2(0.33343599660172246, one, as_pos(-0.6223667165428128), as_thr(zero))), lgo(sqrt(id(idF(SE_mean))), as_pos(0.40280479945994824), -1.4190969297415408), as_pos(zero), 0.694598025738034), lgo(sqrt(id(idF(SE_mean))), as_pos(add(1.2443991396221201, 1.600978607767107)), as_thr(zero)), as_pos(add(1.2443991396221201, 1.600978607767107)), 0.7974690209917212), lgo_or2(mul(lgo(one, 1.9740985275906877, -1.91559289346932), lgo_or2(0.33343599660172246, one, 0.7374186097227771, -1.8898130520323473)), lgo(sqrt(id(SE_mean)), as_pos(0.40280479945994824), -1.7153493735740741), as_pos(0.40280479945994824), 0.14246541637823637), id(idF(idF(idF(PS1_std)))), 0.2757324237358008, as_thr(log(pow(mul(zero, id(FS2_std)), -0.3517270394610175)))), lgo(one, 0.3521704473866218, -1.5599628433086297), 0.1897150960820536, as_thr(mul(sqrt(id(idF(SE_mean))), zero)))), 0.5363579666337985, as_thr(-0.34198981527169997))",66.3,0.012555012535513138,0.013118464891987208,0.5522993648263097,0.5551548121289109
UCI_HydraulicSys_fault_score,lgo,lgo_hard,5,"lgo_thre(id(PS1_std), as_pos(log(lgo_thre(id(idF(idF(idF(idF(idF(PS4_std)))))), as_pos(log(lgo_thre(id(idF(PS4_std)), as_pos(mul(-0.8002189006727121, 0.979401483313772)), 0.29597150941254596))), -0.005735608314137917))), as_thr(1.0937909402365775))",14.0,0.019914089714961485,0.01924888355439574,0.28795774980167776,0.34727322963725316
UCI_HydraulicSys_fault_score,pysr,base,5,1.2201017*CP_mean*(-0.023928827*PS1_std*sqrt(SE_std) + 0.19527687*PS1_std - PS3_std - 0.0983521407155508),13.5,0.008169653008827672,,0.7070151637822631,
UCI_HydraulicSys_fault_score,operon,base,5,(1.759039 + (19.110992 * (((((((((-0.018379) * CP_skew) + (1.025880 * PS3_std)) / sqrt((1.472802 * PS3_peak))) * (0.191094 * SE_std)) + (1.025880 * PS3_std)) + (1.025880 * PS3_std)) * ((((-0.018379) * PS1_std) + (1.572392 * PS3_std)) / (((-1.301878) * PS3_mean) - (0.707107 * FS1_std)))) / (((1.662419 * PS1_std) - (sqrt((1.442695 * PS3_peak)) * (0.191094 * SE_std))) - (-1.798104))))),44.0,0.007142043183047141,,0.7434645207068435,
